pga_stat_name,pga_stat_id,pga_tourn_id,pga_season_id,RANK_THIS_WEEK,RANK_LAST_WEEK,PLAYER_NAME,ROUNDS,%,GREENS_HIT,#_HOLES,RELATIVE/PAR
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T9,12,Jason Day,20,80.0,4,5,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,11,23,Kevin Kisner,30,78.9,15,19,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,12,13,Jordan Spieth,24,78.6,11,14,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T13,14,Bubba Watson,22,75.0,9,12,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T13,15,D.J. Trahan,19,75.0,3,4,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T13,7,Ian Poulter,24,75.0,12,16,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,16,T17,Dustin Johnson,20,71.4,5,7,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,17,T19,Curtis Luck,28,70.0,7,10,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,18,T26,Richy Werenski,37,69.6,16,23,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,19,T17,Graeme McDowell,29,69.2,9,13,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,20,24,James Hahn,34,68.4,13,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T26,Rickie Fowler,28,66.7,14,21,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T26,Andrew Landry,30,66.7,10,15,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T26,John Chin,28,66.7,14,21,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,25,Harold Varner III,36,66.7,18,27,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T26,Nicholas Lindheim,14,66.7,6,9,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T50,Keith Mitchell,37,66.7,12,18,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T19,Corey Conners,28,66.7,10,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T40,Ollie Schniederjans,38,66.7,20,30,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T19,Bryson DeChambeau,24,66.7,10,15,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T61,Kiradech Aphibarnrat,26,66.7,6,9,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T26,Jonathan Byrd,23,66.7,6,9,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T26,Alex Cejka,25,66.7,4,6,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T21,T26,Matt Kuchar,32,66.7,12,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T34,49,Jhonattan Vegas,34,65.5,19,29,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T34,36,Cameron Smith,34,65.5,19,29,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,36,37,Xander Schauffele,32,64.7,11,17,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,37,60,Billy Horschel,40,64.5,20,31,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T38,39,Danny Willett,23,64.3,9,14,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T38,38,Freddie Jacobson,23,64.3,9,14,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T40,T26,Daniel Berger,18,63.6,7,11,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T40,16,"Ted Potter, Jr.",33,63.6,14,22,-9.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,42,T19,Scott Piercy,44,63.0,17,27,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T43,T40,Patrick Cantlay,26,62.5,10,16,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T43,T40,Denny McCarthy,31,62.5,10,16,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,45,T136,Scott Stallings,33,61.9,13,21,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T46,T46,Josh Teater,27,61.5,8,13,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T46,48,Adam Long,29,61.5,16,26,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T46,T46,John Senden,23,61.5,8,13,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T49,T61,Cameron Champ,41,61.1,11,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T49,T69,Brian Harman,35,61.1,11,18,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T51,T50,Alex Noren,20,60.0,12,20,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T51,T50,Satoshi Kodaira,32,60.0,9,15,+4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T51,T50,Jim Knous,31,60.0,12,20,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T51,T50,Ryan Palmer,30,60.0,15,25,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T55,T44,Adam Hadwin,38,59.3,16,27,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T55,T79,Sam Ryder,40,59.3,16,27,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T55,T26,Jimmy Walker,31,59.3,16,27,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T58,T91,Sam Burns,35,59.1,13,22,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T58,T44,Stewart Cink,25,59.1,13,22,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T60,T56,Davis Love III,23,58.3,7,12,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T60,T72,Chesson Hadley,36,58.3,14,24,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T60,T56,Webb Simpson,24,58.3,7,12,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T63,T61,Tyrone Van Aswegen,16,57.1,4,7,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T63,T76,Michael Thompson,32,57.1,12,21,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T63,T61,Whee Kim,41,57.1,12,21,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T63,,Matt Fitzpatrick,15,57.1,4,7,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T63,T61,Adam Scott,23,57.1,8,14,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T63,T61,J.J. Henry,22,57.1,4,7,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,69,68,Matt Jones,37,56.5,13,23,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,70,71,Emiliano Grillo,38,56.0,14,25,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,71,55,Sungjae Im,49,55.9,19,34,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T72,T72,Troy Merritt,22,55.6,5,9,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T72,T84,Keegan Bradley,36,55.6,10,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T72,T69,Michael Kim,33,55.6,10,18,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T72,T72,Ben Crane,24,55.6,5,9,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T76,75,John Huh,33,55.2,16,29,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T76,T76,Patrick Reed,28,55.2,16,29,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,78,T76,Kelly Kraft,31,55.0,11,20,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T79,T79,Justin Thomas,32,54.5,12,22,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T79,T79,Sepp Straka,26,54.5,6,11,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T79,T98,Johnson Wagner,33,54.5,12,22,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T79,T79,Peter Uihlein,33,54.5,12,22,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T79,T167,Pat Perez,33,54.5,6,11,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T84,59,Chris Kirk,35,54.2,13,24,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T84,T128,Si Woo Kim,38,54.2,13,24,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T84,83,Adam Svensson,35,54.2,13,24,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T87,T84,Shawn Stefani,31,53.8,7,13,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T87,T140,Carlos Ortiz,38,53.8,14,26,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T87,T40,Matt Wallace,16,53.8,7,13,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T87,T84,Paul Casey,30,53.8,7,13,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T87,T84,Sangmoon Bae,26,53.8,7,13,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T87,T98,Anirban Lahiri,29,53.8,14,26,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,93,T125,Danny Lee,34,53.6,15,28,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,94,T89,Cam Davis,38,53.3,8,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T95,T91,Andrew Putnam,32,52.9,9,17,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T95,T91,Branden Grace,28,52.9,9,17,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T95,T56,Justin Rose,16,52.9,9,17,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T98,T131,Marc Leishman,32,52.6,10,19,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T98,T156,Jason Kokrak,36,52.6,10,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T98,94,Cameron Tringale,28,52.6,10,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T101,T98,Vaughn Taylor,38,52.4,11,21,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T101,T89,Charles Howell III,42,52.4,11,21,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T103,T61,Anders Albertson,35,52.2,12,23,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T103,176,Luke List,29,52.2,12,23,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T103,95,Alex Prugh,33,52.2,12,23,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,106,T96,Julián Etulain,34,52.0,13,25,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,107,T96,J.J. Spaun,43,51.7,15,29,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,108,T98,Harris English,42,51.5,17,33,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Patton Kizzire,35,50.0,11,22,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Russell Knox,34,50.0,12,24,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Byeong Hun An,28,50.0,6,12,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T125,Joel Dahmen,40,50.0,12,24,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Russell Henley,32,50.0,8,16,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T187,Tyrrell Hatton,22,50.0,9,18,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,130,Patrick Rodgers,39,50.0,11,22,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Chase Wright,36,50.0,10,20,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T167,Abraham Ancer,38,50.0,6,12,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Talor Gooch,25,50.0,7,14,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T187,Austin Cook,24,50.0,6,12,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Doug Ghim,13,50.0,3,6,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T140,Lucas Glover,34,50.0,13,26,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Ryan Moore,30,50.0,7,14,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Bronson Burgoon,27,50.0,7,14,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Tony Finau,30,50.0,6,12,+2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Brady Schnell,24,50.0,5,10,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Gary Woodland,39,50.0,10,20,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Rod Pampling,22,50.0,5,10,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Ernie Els,30,50.0,3,6,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Chad Campbell,13,50.0,2,4,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T109,T98,Ricky Barnes,13,50.0,3,6,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T131,T163,Bud Cauley,33,48.1,13,27,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T131,T98,Martin Trainer,32,48.1,13,27,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,133,124,Stephan Jaeger,37,48.0,12,25,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,134,155,J.T. Poston,44,47.9,23,48,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T135,T125,Sebastián Muñoz,38,47.8,11,23,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T135,T98,Zach Johnson,24,47.8,11,23,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,137,T152,Scott Brown,40,47.6,10,21,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T138,T128,Nick Watney,37,47.4,9,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T138,T156,D.A. Points,26,47.4,9,19,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T140,T131,Sean O'Hair,23,46.7,7,15,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T140,T136,Kyle Stanley,30,46.7,7,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T140,T131,Brandon Hagy,17,46.7,7,15,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,143,T136,Cody Gribble,30,46.2,12,26,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T144,T146,Kevin Na,28,45.5,5,11,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T144,T152,Jason Dufner,31,45.5,10,22,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T144,123,Ryan Blaum,45,45.5,15,33,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T144,T140,Seamus Power,27,45.5,10,22,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T144,T140,Robert Garrigus,20,45.5,5,11,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,149,T150,Beau Hossler,38,45.2,14,31,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T150,T144,Brian Stuard,44,45.0,9,20,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T150,T144,Grayson Murray,28,45.0,9,20,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T152,T161,Sung Kang,41,44.8,13,29,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T152,T161,Brian Gay,45,44.8,13,29,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T154,209,Brooks Koepka,22,44.4,4,9,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T154,T146,Max Homa,33,44.4,12,27,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T154,T146,Hank Lebioda,29,44.4,8,18,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,157,T150,Nick Taylor,38,44.0,11,25,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T158,T156,Wyndham Clark,39,42.9,6,14,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T158,T98,Charley Hoffman,26,42.9,6,14,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T158,T156,Jim Furyk,20,42.9,3,7,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,161,T84,Kevin Streelman,37,42.1,8,19,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,162,T156,Adam Schenk,50,41.9,13,31,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,163,T163,K.H. Lee,40,41.7,5,12,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,164,139,Brandt Snedeker,39,41.4,12,29,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,165,166,Trey Mullinax,34,40.6,13,32,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T166,T167,Brandon Harkins,37,40.0,10,25,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T166,T167,Jon Rahm,28,40.0,8,20,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T166,165,J.B. Holmes,31,40.0,8,20,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T166,T131,Martin Laird,32,40.0,8,20,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T166,T187,Brendan Steele,30,40.0,6,15,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T166,T167,Derek Fathauer,16,40.0,4,10,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T166,T152,Bill Haas,33,40.0,8,20,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,173,T174,Chris Stroud,28,39.1,9,23,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T174,T174,Tyler Duncan,41,38.9,7,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T174,T131,Ryan Armour,40,38.9,7,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,176,T187,Roger Sloan,39,38.2,13,34,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T177,T177,José de Jesús Rodríguez,35,37.5,6,16,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T177,T199,Joaquin Niemann,40,37.5,12,32,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T177,T177,Charl Schwartzel,20,37.5,6,16,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T177,T167,Matt Every,18,37.5,3,8,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T177,T181,Sam Saunders,35,37.5,12,32,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T177,T146,Aaron Baddeley,31,37.5,6,16,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,183,T181,C.T. Pan,38,36.8,7,19,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T184,T213,Tommy Fleetwood,20,36.4,4,11,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T184,T179,Jim Herman,21,36.4,4,11,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T186,T187,Brice Garnett,37,35.7,5,14,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T186,T181,Dylan Frittelli,27,35.7,5,14,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T186,T181,Peter Malnati,31,35.7,10,28,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T189,T167,Dominic Bozzelli,33,35.3,6,17,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T189,185,Chez Reavie,42,35.3,6,17,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T191,T187,David Hearn,25,33.3,4,12,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T191,T187,Martin Piller,20,33.3,4,12,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T191,T187,Scott Langley,38,33.3,3,9,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T191,T187,John Catlin,19,33.3,3,9,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T191,T187,Kyle Jones,33,33.3,6,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T191,T179,Aaron Wise,27,33.3,6,18,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T191,T187,Francesco Molinari,16,33.3,2,6,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,198,T199,Mackenzie Hughes,26,32.1,9,28,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,199,186,Robert Streb,38,31.8,7,22,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,200,,Martin Kaymer,14,31.6,6,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T201,T201,Ben Silverman,30,31.3,5,16,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T201,T201,Chris Thompson,24,31.3,5,16,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T203,T203,Tom Hoge,40,28.6,6,21,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T203,T203,Jamie Lovemark,22,28.6,2,7,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T205,T206,Joey Garber,24,27.3,3,11,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,T205,T206,Rory Sabbatini,31,27.3,6,22,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,207,208,Jonas Blixt,36,26.7,4,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,208,210,Kevin Tway,32,23.5,4,17,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,209,T203,Hunter Mahan,36,23.1,3,13,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,210,211,Roberto Díaz,25,22.2,2,9,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,211,212,Roberto Castro,34,21.4,3,14,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,212,T213,Fabián Gómez,30,20.0,2,10,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,213,215,Seth Reeves,34,17.6,3,17,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,214,216,Kramer Hickok,37,16.7,2,12,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,215,T217,Rafa Cabrera Bello,28,10.0,1,10,E
GIR_Pct._-_Fairway_Bunker,02434,t009,2019,216,T217,Tom Lovelady,17,.0,0,2,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T1,T1,Chad Collins,18,100.0,2,2,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T1,T1,Louis Oosthuizen,14,100.0,2,2,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T1,T1,Rory McIlroy,20,100.0,1,1,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T1,T1,Sanghyun Park,15,100.0,1,1,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,5,6,Nate Lashley,24,92.3,12,13,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,6,7,Phil Mickelson,22,91.7,11,12,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,7,8,Ian Poulter,20,90.9,10,11,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,8,9,Hideki Matsuyama,28,88.9,16,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,9,10,Hudson Swafford,35,84.2,16,19,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T10,T12,Wes Roach,28,83.3,5,6,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T10,T12,Tiger Woods,12,83.3,5,6,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,12,T15,Jason Day,20,80.0,4,5,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,13,17,Jordan Spieth,24,78.6,11,14,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,14,T18,Bubba Watson,18,77.8,7,9,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,15,T20,D.J. Trahan,19,75.0,3,4,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,16,24,"Ted Potter, Jr.",31,72.2,13,18,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T17,T63,Graeme McDowell,25,71.4,5,7,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T17,25,Dustin Johnson,20,71.4,5,7,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T19,22,Scott Piercy,40,70.0,14,20,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T19,11,Curtis Luck,28,70.0,7,10,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T19,T27,Corey Conners,26,70.0,7,10,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T19,T27,Bryson DeChambeau,20,70.0,7,10,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,23,T29,Kevin Kisner,26,69.2,9,13,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,24,32,James Hahn,34,68.4,13,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,25,T33,Harold Varner III,34,68.2,15,22,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,T77,Rickie Fowler,24,66.7,8,12,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,T47,Andrew Landry,28,66.7,8,12,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,T33,John Chin,28,66.7,14,21,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,T33,Nicholas Lindheim,14,66.7,6,9,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,T33,Daniel Berger,16,66.7,6,9,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,26,Richy Werenski,35,66.7,12,18,E
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,T33,Jonathan Byrd,23,66.7,6,9,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,23,Jimmy Walker,27,66.7,12,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t010,2019,T26,T33,Matt Kuchar,32,66.7,12,18,-1.00
